,source,active,quantity,quantity_annual,quantity_cumulative,cost,cost_annual,cost_cumulative,t_interval,consequence-cost
2005,conditional_failure,True,0.015,1.7227617018588596e-05,0.2250000000000001,52.5,0.06029665956506009,787.5,60.0,1500000.0
2006,functional_failure,False,,,,,,,60.0,1500000.0
2007,functional_failure,True,0.005,5.742539006196199e-06,0.04,35.0,0.040197773043373394,280.0,60.0,1500000.0
2008,inspection_groundline,False,,,,,,,60.0,1500000.0
2009,inspection_groundline,True,0.96,0.0011025674891896702,11.075,48.0,0.055128374459483515,553.75,60.0,1500000.0
2010,inspection_protection,False,,,,,,,60.0,1500000.0
2011,inspection_protection,True,0.995,0.0011427652622330437,72.30999999999999,0.0,0.0,0.0,60.0,1500000.0
2012,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1500000.0
2013,pole_saver_rod,True,,,,,,,60.0,1500000.0
2014,termite_treatment,False,,,,,,,60.0,1500000.0
2015,termite_treatment,True,0.025,2.8712695030981e-05,0.19499999999999998,2.5,0.0028712695030980997,19.5,60.0,1500000.0
2016,risk,False,,,,,,,63.0,1500000.0
2017,risk,True,0.005,5.326855876587403e-06,0.030000000000000002,7500.0,7.990283814881105,45000.0,63.0,1500000.0
2018,conditional_failure,False,,,,,,,63.0,1500000.0
2019,conditional_failure,True,0.02,2.1307423506349613e-05,0.2600000000000001,70.0,0.07457598227222365,910.0,63.0,1500000.0
2020,functional_failure,False,,,,,,,63.0,1500000.0
2021,functional_failure,True,0.005,5.326855876587403e-06,0.030000000000000002,35.0,0.03728799113611182,210.0,63.0,1500000.0
2022,inspection_groundline,False,,,,,,,63.0,1500000.0
2023,inspection_groundline,True,0.99,0.0010547174635643058,11.819999999999999,49.5,0.05273587317821529,591.0,63.0,1500000.0
2024,inspection_protection,False,,,,,,,63.0,1500000.0
2025,inspection_protection,True,0.995,0.0010600443194408932,77.90000000000002,0.0,0.0,0.0,63.0,1500000.0
2026,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1500000.0
2027,pole_saver_rod,True,,,,,,,63.0,1500000.0
2028,termite_treatment,False,,,,,,,63.0,1500000.0
2029,termite_treatment,True,0.03,3.196113525952442e-05,0.18,3.0,0.0031961135259524417,18.0,63.0,1500000.0
2030,risk,False,,,,,,,66.0,1500000.0
2031,risk,True,0.01,1.0866140021080313e-05,0.035,15000.0,16.29921003162047,52500.0,66.0,1500000.0
2032,conditional_failure,False,,,,,,,66.0,1500000.0
2033,conditional_failure,True,0.02,2.1732280042160625e-05,0.23000000000000012,70.0,0.07606298014756219,805.0,66.0,1500000.0
2034,functional_failure,False,,,,,,,66.0,1500000.0
2035,functional_failure,True,0.01,1.0866140021080313e-05,0.035,70.0,0.07606298014756219,245.0,66.0,1500000.0
2036,inspection_groundline,False,,,,,,,66.0,1500000.0
2037,inspection_groundline,True,0.98,0.0010648817220658706,10.935,49.0,0.05324408610329353,546.75,66.0,1500000.0
2038,inspection_protection,False,,,,,,,66.0,1500000.0
2039,inspection_protection,True,1.0,0.0010866140021080313,76.39999999999999,0.0,0.0,0.0,66.0,1500000.0
2040,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1500000.0
2041,pole_saver_rod,True,,,,,,,66.0,1500000.0
2042,termite_treatment,False,,,,,,,66.0,1500000.0
2043,termite_treatment,True,0.03,3.2598420063240934e-05,0.18000000000000002,3.0,0.003259842006324094,18.0,66.0,1500000.0
2044,risk,False,,,,,,,69.0,1500000.0
2045,risk,True,0.005,5.429176393941039e-06,0.04,7500.0,8.143764590911559,60000.0,69.0,1500000.0
2046,conditional_failure,False,,,,,,,69.0,1500000.0
2047,conditional_failure,True,0.03,3.257505836364623e-05,0.2050000000000001,105.0,0.11401270427276182,717.5,69.0,1500000.0
2048,functional_failure,False,,,,,,,69.0,1500000.0
2049,functional_failure,True,0.005,5.429176393941039e-06,0.04,35.0,0.038004234757587275,280.0,69.0,1500000.0
2050,inspection_groundline,False,,,,,,,69.0,1500000.0
2051,inspection_groundline,True,0.97,0.0010532602204245615,10.43,48.5,0.05266301102122808,521.5,69.0,1500000.0
2052,inspection_protection,False,,,,,,,69.0,1500000.0
2053,inspection_protection,True,1.0,0.0010858352787882079,76.40000000000003,0.0,0.0,0.0,69.0,1500000.0
2054,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,69.0,1500000.0
2055,pole_saver_rod,True,,,,,,,69.0,1500000.0
2056,termite_treatment,False,,,,,,,69.0,1500000.0
2057,termite_treatment,True,0.04,4.343341115152831e-05,0.23,4.0,0.004343341115152831,23.0,69.0,1500000.0
2058,risk,False,,,,,,,72.0,1500000.0
2059,risk,True,0.005,5.563344237488039e-06,0.030000000000000002,7500.0,8.345016356232058,45000.0,72.0,1500000.0
2060,conditional_failure,False,,,,,,,72.0,1500000.0
2061,conditional_failure,True,0.02,2.2253376949952157e-05,0.2550000000000001,70.0,0.07788681932483255,892.5,72.0,1500000.0
2062,functional_failure,False,,,,,,,72.0,1500000.0
2063,functional_failure,True,0.005,5.563344237488039e-06,0.030000000000000002,35.0,0.03894340966241627,210.0,72.0,1500000.0
2064,inspection_groundline,False,,,,,,,72.0,1500000.0
2065,inspection_groundline,True,0.975,0.0010848521263101675,9.825,48.75,0.054242606315508375,491.25,72.0,1500000.0
2066,inspection_protection,False,,,,,,,72.0,1500000.0
2067,inspection_protection,True,1.0,0.0011126688474976077,74.675,0.0,0.0,0.0,72.0,1500000.0
2068,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,72.0,1500000.0
2069,pole_saver_rod,True,,,,,,,72.0,1500000.0
2070,termite_treatment,False,,,,,,,72.0,1500000.0
2071,termite_treatment,True,0.03,3.3380065424928234e-05,0.18,3.0,0.0033380065424928234,18.0,72.0,1500000.0
2072,risk,False,,,,,,,75.0,1500000.0
2073,risk,True,0.005,5.501639488567593e-06,0.025,7500.0,8.25245923285139,37500.0,75.0,1500000.0
2074,conditional_failure,False,,,,,,,75.0,1500000.0
2075,conditional_failure,True,0.035,3.851147641997315e-05,0.2600000000000002,122.50000000000001,0.13479016746990605,910.0,75.0,1500000.0
2076,functional_failure,False,,,,,,,75.0,1500000.0
2077,functional_failure,True,0.005,5.501639488567593e-06,0.025,35.0,0.03851147641997315,175.0,75.0,1500000.0
2078,inspection_groundline,False,,,,,,,75.0,1500000.0
2079,inspection_groundline,True,0.985,0.0010838229792478158,9.48,49.25,0.05419114896239079,474.0,75.0,1500000.0
2080,inspection_protection,False,,,,,,,75.0,1500000.0
2081,inspection_protection,True,1.0,0.0011003278977135187,75.39999999999996,0.0,0.0,0.0,75.0,1500000.0
2082,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1500000.0
2083,pole_saver_rod,True,,,,,,,75.0,1500000.0
2084,termite_treatment,False,,,,,,,75.0,1500000.0
2085,termite_treatment,True,0.04,4.401311590854074e-05,0.16,4.0,0.004401311590854075,16.0,75.0,1500000.0
2086,risk,False,,,,,,,78.0,1500000.0
2087,risk,True,0.005,5.365353764600469e-06,0.030000000000000002,7500.0,8.048030646900704,45000.0,78.0,1500000.0
2088,conditional_failure,False,,,,,,,78.0,1500000.0
2089,conditional_failure,True,0.025,2.6826768823002346e-05,0.2550000000000001,87.5,0.09389369088050821,892.5,78.0,1500000.0
2090,functional_failure,False,,,,,,,78.0,1500000.0
2091,functional_failure,True,0.005,5.365353764600469e-06,0.030000000000000002,35.0,0.03755747635220329,210.0,78.0,1500000.0
2092,inspection_groundline,False,,,,,,,78.0,1500000.0
2093,inspection_groundline,True,0.97,0.001040878630332491,9.565,48.5,0.05204393151662455,478.25,78.0,1500000.0
2094,inspection_protection,False,,,,,,,78.0,1500000.0
2095,inspection_protection,True,1.0,0.0010730707529200939,77.37499999999999,0.0,0.0,0.0,78.0,1500000.0
2096,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1500000.0
2097,pole_saver_rod,True,,,,,,,78.0,1500000.0
2098,termite_treatment,False,,,,,,,78.0,1500000.0
2099,termite_treatment,True,0.03,3.2192122587602815e-05,0.14,3.0,0.0032192122587602814,14.0,78.0,1500000.0
2100,risk,False,,,,,,,81.0,1500000.0
2101,risk,True,0.005,5.304645808799346e-06,0.049999999999999996,7500.0,7.95696871319902,75000.0,81.0,1500000.0
2102,conditional_failure,False,,,,,,,81.0,1500000.0
2103,conditional_failure,True,0.035,3.7132520661595424e-05,0.2150000000000001,122.50000000000001,0.129963822315584,752.5,81.0,1500000.0
2104,functional_failure,False,,,,,,,81.0,1500000.0
2105,functional_failure,True,0.005,5.304645808799346e-06,0.049999999999999996,35.0,0.037132520661595426,350.0,81.0,1500000.0
2106,inspection_groundline,False,,,,,,,81.0,1500000.0
2107,inspection_groundline,True,0.985,0.0010450152243334711,9.250000000000002,49.25,0.05225076121667356,462.5,81.0,1500000.0
2108,inspection_protection,False,,,,,,,81.0,1500000.0
2109,inspection_protection,True,1.0,0.0010609291617598693,78.21500000000002,0.0,0.0,0.0,81.0,1500000.0
2110,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,81.0,1500000.0
2111,pole_saver_rod,True,,,,,,,81.0,1500000.0
2112,termite_treatment,False,,,,,,,81.0,1500000.0
2113,termite_treatment,True,0.035,3.7132520661595424e-05,0.195,3.5000000000000004,0.003713252066159543,19.5,81.0,1500000.0
2114,risk,False,,,,,,,84.0,1500000.0
2115,risk,True,0.005,5.522482024321011e-06,0.035,7500.0,8.283723036481517,52500.0,84.0,1500000.0
2116,conditional_failure,False,,,,,,,84.0,1500000.0
2117,conditional_failure,True,0.035,3.865737417024708e-05,0.2550000000000001,122.50000000000001,0.1353008095958648,892.5,84.0,1500000.0
2118,functional_failure,False,,,,,,,84.0,1500000.0
2119,functional_failure,True,0.005,5.522482024321011e-06,0.035,35.0,0.038657374170247075,245.0,84.0,1500000.0
2120,inspection_groundline,False,,,,,,,84.0,1500000.0
2121,inspection_groundline,True,0.995,0.0010989739228398812,8.614999999999998,49.75,0.05494869614199406,430.75,84.0,1500000.0
2122,inspection_protection,False,,,,,,,84.0,1500000.0
2123,inspection_protection,True,0.995,0.0010989739228398812,75.225,0.0,0.0,0.0,84.0,1500000.0
2124,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,84.0,1500000.0
2125,pole_saver_rod,True,,,,,,,84.0,1500000.0
2126,termite_treatment,False,,,,,,,84.0,1500000.0
2127,termite_treatment,True,0.05,5.522482024321011e-05,0.205,5.0,0.005522482024321011,20.5,84.0,1500000.0
2128,risk,False,,,,,,,87.0,1500000.0
2129,risk,True,0.005,5.612270668589805e-06,0.045,7500.0,8.418406002884707,67500.0,87.0,1500000.0
2130,conditional_failure,False,,,,,,,87.0,1500000.0
2131,conditional_failure,True,0.025,2.8061353342949027e-05,0.2500000000000001,87.5,0.09821473670032159,875.0,87.0,1500000.0
2132,functional_failure,False,,,,,,,87.0,1500000.0
2133,functional_failure,True,0.005,5.612270668589805e-06,0.045,35.0,0.039285894680128636,315.0,87.0,1500000.0
2134,inspection_groundline,False,,,,,,,87.0,1500000.0
2135,inspection_groundline,True,0.995,0.0011168418630493713,8.24,49.75,0.05584209315246856,412.0,87.0,1500000.0
2136,inspection_protection,False,,,,,,,87.0,1500000.0
2137,inspection_protection,True,1.0,0.001122454133717961,73.89999999999995,0.0,0.0,0.0,87.0,1500000.0
2138,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,87.0,1500000.0
2139,pole_saver_rod,True,,,,,,,87.0,1500000.0
2140,termite_treatment,False,,,,,,,87.0,1500000.0
2141,termite_treatment,True,0.03,3.3673624011538826e-05,0.235,3.0,0.003367362401153883,23.5,87.0,1500000.0
2142,risk,False,,,,,,,90.0,1500000.0
2143,risk,True,0.005,5.688346852637687e-06,0.049999999999999996,7500.0,8.532520278956529,75000.0,90.0,1500000.0
2144,conditional_failure,False,,,,,,,90.0,1500000.0
2145,conditional_failure,True,0.02,2.2753387410550746e-05,0.27500000000000013,70.0,0.07963685593692761,962.5,90.0,1500000.0
2146,functional_failure,False,,,,,,,90.0,1500000.0
2147,functional_failure,True,0.005,5.688346852637687e-06,0.049999999999999996,35.0,0.039818427968463806,350.0,90.0,1500000.0
2148,inspection_groundline,False,,,,,,,90.0,1500000.0
2149,inspection_groundline,True,0.965,0.0010978509425590734,7.735,48.25,0.054892547127953675,386.75,90.0,1500000.0
2150,inspection_protection,False,,,,,,,90.0,1500000.0
2151,inspection_protection,True,0.995,0.0011319810236748995,72.94,0.0,0.0,0.0,90.0,1500000.0
2152,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1500000.0
2153,pole_saver_rod,True,,,,,,,90.0,1500000.0
2154,termite_treatment,False,,,,,,,90.0,1500000.0
2155,termite_treatment,True,0.025,2.8441734263188433e-05,0.15999999999999998,2.5,0.0028441734263188433,16.0,90.0,1500000.0
2156,risk,False,,,,,,,93.0,1500000.0
2157,risk,True,0.005,5.492875740165006e-06,0.04,7500.0,8.239313610247509,60000.0,93.0,1500000.0
2158,conditional_failure,False,,,,,,,93.0,1500000.0
2159,conditional_failure,True,0.03,3.2957254440990036e-05,0.23000000000000012,105.0,0.11535039054346513,805.0,93.0,1500000.0
2160,functional_failure,False,,,,,,,93.0,1500000.0
2161,functional_failure,True,0.005,5.492875740165006e-06,0.04,35.0,0.03845013018115504,280.0,93.0,1500000.0
2162,inspection_groundline,False,,,,,,,93.0,1500000.0
2163,inspection_groundline,True,0.975,0.0010711107693321762,7.89,48.75,0.05355553846660881,394.5,93.0,1500000.0
2164,inspection_protection,False,,,,,,,93.0,1500000.0
2165,inspection_protection,True,1.0,0.0010985751480330013,75.50999999999998,0.0,0.0,0.0,93.0,1500000.0
2166,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,93.0,1500000.0
2167,pole_saver_rod,True,,,,,,,93.0,1500000.0
2168,termite_treatment,False,,,,,,,93.0,1500000.0
2169,termite_treatment,True,0.035,3.845013018115505e-05,0.145,3.5000000000000004,0.0038450130181155047,14.5,93.0,1500000.0
2170,risk,False,,,,,,,96.0,1500000.0
2171,risk,True,0.005,5.626417153820619e-06,0.045,7500.0,8.439625730730928,67500.0,96.0,1500000.0
2172,conditional_failure,False,,,,,,,96.0,1500000.0
2173,conditional_failure,True,0.03,3.375850292292371e-05,0.27000000000000013,105.0,0.118154760230233,945.0,96.0,1500000.0
2174,functional_failure,False,,,,,,,96.0,1500000.0
2175,functional_failure,True,0.005,5.626417153820619e-06,0.045,35.0,0.03938492007674433,315.0,96.0,1500000.0
2176,inspection_groundline,False,,,,,,,96.0,1500000.0
2177,inspection_groundline,True,0.98,0.0011027777621488413,7.265000000000001,49.0,0.055138888107442066,363.25,96.0,1500000.0
2178,inspection_protection,False,,,,,,,96.0,1500000.0
2179,inspection_protection,True,1.0,0.0011252834307641237,73.81500000000001,0.0,0.0,0.0,96.0,1500000.0
2180,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,96.0,1500000.0
2181,pole_saver_rod,True,,,,,,,96.0,1500000.0
2182,termite_treatment,False,,,,,,,96.0,1500000.0
2183,termite_treatment,True,0.035,3.9384920076744334e-05,0.17,3.5000000000000004,0.003938492007674434,17.0,96.0,1500000.0
2184,risk,False,,,,,,,99.0,1500000.0
2185,risk,True,0.005,5.31584067362333e-06,0.035,7500.0,7.973761010434995,52500.0,99.0,1500000.0
2186,conditional_failure,False,,,,,,,99.0,1500000.0
2187,conditional_failure,True,0.035,3.721088471536331e-05,0.20000000000000004,122.50000000000001,0.1302380965037716,700.0,99.0,1500000.0
2188,functional_failure,False,,,,,,,99.0,1500000.0
2189,functional_failure,True,0.005,5.31584067362333e-06,0.035,35.0,0.03721088471536331,245.0,99.0,1500000.0
2190,inspection_groundline,False,,,,,,,99.0,1500000.0
2191,inspection_groundline,True,0.98,0.0010419047720301726,7.685000000000001,49.0,0.05209523860150864,384.25,99.0,1500000.0
2192,inspection_protection,False,,,,,,,99.0,1500000.0
2193,inspection_protection,True,1.0,0.001063168134724666,78.10499999999996,0.0,0.0,0.0,99.0,1500000.0
2194,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1500000.0
2195,pole_saver_rod,True,,,,,,,99.0,1500000.0
2196,termite_treatment,False,,,,,,,99.0,1500000.0
2197,termite_treatment,True,0.04,4.252672538898664e-05,0.14500000000000002,4.0,0.004252672538898664,14.5,99.0,1500000.0
2198,risk,False,,,,,,,102.0,1500000.0
2199,risk,True,0.005,5.595563836990034e-06,0.045,7500.0,8.39334575548505,67500.0,102.0,1500000.0
2200,conditional_failure,False,,,,,,,102.0,1500000.0
2201,conditional_failure,True,0.04,4.476451069592027e-05,0.28500000000000014,140.0,0.15667578743572094,997.5,102.0,1500000.0
2202,functional_failure,False,,,,,,,102.0,1500000.0
2203,functional_failure,True,0.005,5.595563836990034e-06,0.045,35.0,0.039168946858930236,315.0,102.0,1500000.0
2204,inspection_groundline,False,,,,,,,102.0,1500000.0
2205,inspection_groundline,True,0.97,0.0010855393843760665,7.12,48.5,0.05427696921880333,356.0,102.0,1500000.0
2206,inspection_protection,False,,,,,,,102.0,1500000.0
2207,inspection_protection,True,1.0,0.0011191127673980067,74.14999999999999,0.0,0.0,0.0,102.0,1500000.0
2208,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,102.0,1500000.0
2209,pole_saver_rod,True,,,,,,,102.0,1500000.0
2210,termite_treatment,False,,,,,,,102.0,1500000.0
2211,termite_treatment,True,0.03,3.35733830219402e-05,0.145,3.0,0.0033573383021940203,14.5,102.0,1500000.0
2212,risk,False,,,,,,,105.0,1500000.0
2213,risk,True,0.01,1.0711971163373629e-05,0.04,15000.0,16.067956745060442,60000.0,105.0,1500000.0
2214,conditional_failure,False,,,,,,,105.0,1500000.0
2215,conditional_failure,True,0.035,3.74918990718077e-05,0.23000000000000015,122.50000000000001,0.13122164675132697,805.0,105.0,1500000.0
2216,functional_failure,False,,,,,,,105.0,1500000.0
2217,functional_failure,True,0.01,1.0711971163373629e-05,0.04,70.0,0.0749837981436154,280.0,105.0,1500000.0
2218,inspection_groundline,False,,,,,,,105.0,1500000.0
2219,inspection_groundline,True,0.98,0.0010497731740106155,7.365,49.0,0.05248865870053078,368.25,105.0,1500000.0
2220,inspection_protection,False,,,,,,,105.0,1500000.0
2221,inspection_protection,True,1.0,0.0010711971163373628,77.47500000000001,0.0,0.0,0.0,105.0,1500000.0
2222,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,105.0,1500000.0
2223,pole_saver_rod,True,,,,,,,105.0,1500000.0
2224,termite_treatment,False,,,,,,,105.0,1500000.0
2225,termite_treatment,True,0.03,3.2135913490120884e-05,0.165,3.0,0.0032135913490120888,16.5,105.0,1500000.0
2226,risk,False,,,,,,,108.0,1500000.0
2227,risk,True,0.005,5.301383661135556e-06,0.04,7500.0,7.952075491703335,60000.0,108.0,1500000.0
2228,conditional_failure,False,,,,,,,108.0,1500000.0
2229,conditional_failure,True,0.04,4.241106928908445e-05,0.23500000000000007,140.0,0.1484387425117956,822.5,108.0,1500000.0
2230,functional_failure,False,,,,,,,108.0,1500000.0
2231,functional_failure,True,0.005,5.301383661135556e-06,0.04,35.0,0.0371096856279489,280.0,108.0,1500000.0
2232,inspection_groundline,False,,,,,,,108.0,1500000.0
2233,inspection_groundline,True,0.995,0.0010549753485659757,7.07,49.75,0.05274876742829879,353.5,108.0,1500000.0
2234,inspection_protection,False,,,,,,,108.0,1500000.0
2235,inspection_protection,True,1.0,0.0010602767322271114,78.41,0.0,0.0,0.0,108.0,1500000.0
2236,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,108.0,1500000.0
2237,pole_saver_rod,True,,,,,,,108.0,1500000.0
2238,termite_treatment,False,,,,,,,108.0,1500000.0
2239,termite_treatment,True,0.035,3.71096856279489e-05,0.16999999999999998,3.5000000000000004,0.00371096856279489,17.0,108.0,1500000.0
2240,risk,False,,,,,,,111.0,1500000.0
2241,risk,True,0.005,5.337403993445668e-06,0.08,7500.0,8.006105990168502,120000.0,111.0,1500000.0
2242,conditional_failure,False,,,,,,,111.0,1500000.0
2243,conditional_failure,True,0.035,3.736182795411968e-05,0.2200000000000001,122.50000000000001,0.13076639783941887,770.0,111.0,1500000.0
2244,functional_failure,False,,,,,,,111.0,1500000.0
2245,functional_failure,True,0.005,5.337403993445668e-06,0.08,35.0,0.03736182795411968,560.0,111.0,1500000.0
2246,inspection_groundline,False,,,,,,,111.0,1500000.0
2247,inspection_groundline,True,0.99,0.0010568059907022423,6.86,49.5,0.052840299535112115,343.0,111.0,1500000.0
2248,inspection_protection,False,,,,,,,111.0,1500000.0
2249,inspection_protection,True,1.0,0.0010674807986891337,77.79500000000002,0.0,0.0,0.0,111.0,1500000.0
2250,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1500000.0
2251,pole_saver_rod,True,,,,,,,111.0,1500000.0
2252,termite_treatment,False,,,,,,,111.0,1500000.0
2253,termite_treatment,True,0.035,3.736182795411968e-05,0.135,3.5000000000000004,0.0037361827954119683,13.5,111.0,1500000.0
2254,risk,False,,,,,,,114.0,1500000.0
2255,risk,True,0.005,5.5318607520011505e-06,0.10000000000000002,7500.0,8.297791128001725,150000.0,114.0,1500000.0
2256,conditional_failure,False,,,,,,,114.0,1500000.0
2257,conditional_failure,True,0.04,4.4254886016009204e-05,0.22500000000000006,140.0,0.1548921010560322,787.5,114.0,1500000.0
2258,functional_failure,False,,,,,,,114.0,1500000.0
2259,functional_failure,True,0.005,5.5318607520011505e-06,0.10000000000000002,35.0,0.03872302526400805,700.0,114.0,1500000.0
2260,inspection_groundline,False,,,,,,,114.0,1500000.0
2261,inspection_groundline,True,0.965,0.001067649125136222,6.505000000000001,48.25,0.0533824562568111,325.25,114.0,1500000.0
2262,inspection_protection,False,,,,,,,114.0,1500000.0
2263,inspection_protection,True,0.995,0.0011008402896482289,75.005,0.0,0.0,0.0,114.0,1500000.0
2264,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,114.0,1500000.0
2265,pole_saver_rod,True,,,,,,,114.0,1500000.0
2266,termite_treatment,False,,,,,,,114.0,1500000.0
2267,termite_treatment,True,0.025,2.7659303760005753e-05,0.12,2.5,0.002765930376000575,12.0,114.0,1500000.0
2268,risk,False,,,,,,,117.0,1500000.0
2269,risk,True,0.005,5.667135149839054e-06,0.06499999999999999,7500.0,8.50070272475858,97500.0,117.0,1500000.0
2270,conditional_failure,False,,,,,,,117.0,1500000.0
2271,conditional_failure,True,0.04,4.533708119871243e-05,0.21500000000000005,140.0,0.1586797841954935,752.5,117.0,1500000.0
2272,functional_failure,False,,,,,,,117.0,1500000.0
2273,functional_failure,True,0.005,5.667135149839054e-06,0.06499999999999999,35.0,0.039669946048873375,455.0,117.0,1500000.0
2274,inspection_groundline,False,,,,,,,117.0,1500000.0
2275,inspection_groundline,True,0.965,0.0010937570839189372,6.224999999999999,48.25,0.054687854195946864,311.25,117.0,1500000.0
2276,inspection_protection,False,,,,,,,117.0,1500000.0
2277,inspection_protection,True,1.0,0.0011334270299678108,73.15499999999999,0.0,0.0,0.0,117.0,1500000.0
2278,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,117.0,1500000.0
2279,pole_saver_rod,True,,,,,,,117.0,1500000.0
2280,termite_treatment,False,,,,,,,117.0,1500000.0
2281,termite_treatment,True,0.035,3.966994604887338e-05,0.15,3.5000000000000004,0.003966994604887338,15.0,117.0,1500000.0
2282,risk,False,,,,,,,120.0,1500000.0
2283,risk,True,0.005,5.575534554375401e-06,0.075,7500.0,8.363301831563101,112500.0,120.0,1500000.0
2284,conditional_failure,False,,,,,,,120.0,1500000.0
2285,conditional_failure,True,0.045,5.017981098937861e-05,0.2650000000000001,157.5,0.17562933846282514,927.5,120.0,1500000.0
2286,functional_failure,False,,,,,,,120.0,1500000.0
2287,functional_failure,True,0.005,5.575534554375401e-06,0.075,35.0,0.039028741880627806,525.0,120.0,1500000.0
2288,inspection_groundline,False,,,,,,,120.0,1500000.0
2289,inspection_groundline,True,0.99,0.0011039558417663294,5.985,49.5,0.05519779208831647,299.25,120.0,1500000.0
2290,inspection_protection,False,,,,,,,120.0,1500000.0
2291,inspection_protection,True,1.0,0.0011151069108750803,74.51,0.0,0.0,0.0,120.0,1500000.0
2292,pole_saver_rod,False,0.0,0.0,0.0,0.0,0.0,0.0,120.0,1500000.0
2293,pole_saver_rod,True,,,,,,,120.0,1500000.0
2294,termite_treatment,False,,,,,,,120.0,1500000.0
2295,termite_treatment,True,0.03,3.3453207326252405e-05,0.1,3.0,0.0033453207326252406,10.0,120.0,1500000.0
